"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_015_01.pdf"
 
Cycle Year,Subject Group (Detailed Level),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ",7845
2007 ,"'A2 - Pre-clinical Dentistry' ",1200
2007 ,"'A9 - Others in Medicine and Dentistry' ",20
2007 ,"'B1 - Anatomy,Physiology and Pathology' ",3855
2007 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ",3985
2007 ,"'B3 - Complementary Medicine' ",1225
2007 ,"'B4 - Nutrition' ",1030
2007 ,"'B5 - Ophthalmics' ",815
2007 ,"'B6 - Aural and Oral Sciences' ",880
2007 ,"'B7 - Nursing' ",6430
2007 ,"'B8 - Medical Technology' ",1620
2007 ,"'B9 - Others in Subjects allied to Medicine' ",7125
2007 ,"'BB - Combinations within Subjects allied to Medicine' ",245
2007 ,"'C0 - Biological Sciences: any area of study' ",25
2007 ,"'C1 - Biology' ",4395
2007 ,"'C2 - Botany' ",25
2007 ,"'C3 - Zoology' ",1135
2007 ,"'C4 - Genetics' ",440
2007 ,"'C5 - Microbiology' ",350
2007 ,"'C6 - Sport and Exercise Science' ",9255
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ",2150
2007 ,"'C8 - Psychology' ",13120
2007 ,"'C9 - Others in Biological Sciences' ",655
2007 ,"'CC - Combinations within Biological Sciences' ",630
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ",945
2007 ,"'D3 - Animal Science' ",1455
2007 ,"'D4 - Agriculture' ",1335
2007 ,"'D5 - Forestry & arboriculture' ",110
2007 ,"'D6 - Food and Beverage studies' ",330
2007 ,"'D7 - Agricultural Sciences' ",40
2007 ,"'D9 - Others in Vet Sci,Ag & related subjects' ",35
2007 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ",75
2007 ,"'F0 - Physical Sciences: any area of study' ",85
2007 ,"'F1 - Chemistry' ",3555
2007 ,"'F2 - Materials Science' ",10
2007 ,"'F3 - Physics' ",2965
2007 ,"'F4 - Forensic and Archaeological Science' ",1820
2007 ,"'F5 - Astronomy' ",120
2007 ,"'F6 - Geology' ",1350
2007 ,"'F7 - Science of aquatic & terrestrial environments' ",1220
2007 ,"'F8 - Physical geographical sciences' ",3105
2007 ,"'F9 - Others in Physical Sciences' ",365
2007 ,"'FF - Combinations within Physical Sciences' ",885
2007 ,"'G0 - Mathematical Sciences: any area' ",30
2007 ,"'G1 - Mathematics' ",5135
2007 ,"'G2 - Operational Research' ",45
2007 ,"'G3 - Statistics' ",180
2007 ,"'G9 - Others in Mathematical Sciences' ",20
2007 ,"'GG - Combinations within Mathematical Sciences' ",420
2007 ,"'H0 - Engineering: any area of study' ",90
2007 ,"'H1 - General Engineering' ",2890
2007 ,"'H2 - Civil Engineering' ",3740
2007 ,"'H3 - Mechanical Engineering' ",4710
2007 ,"'H4 - Aerospace Engineering' ",1860
2007 ,"'H5 - Naval Architecture' ",140
2007 ,"'H6 - Electronic and Electrical Engineering' ",4720
2007 ,"'H7 - Production and Manufacturing Engineering' ",750
2007 ,"'H8 - Chemical,Process and Energy Engineering' ",1435
2007 ,"'H9 - Others in Engineering' ",5
2007 ,"'HH - Combinations within Engineering' ",760
2007 ,"'I1 - Computer Science' ",11420
2007 ,"'I2 - Information Systems' ",3250
2007 ,"'I3 - Software Engineering' ",1410
2007 ,"'I4 - Artificial Intelligence' ",70
2007 ,"'I9 - Others in Computer Sciences' ",35
2007 ,"'II - Combinations in Computer Sciences' ",1095
2007 ,"'J1 - Minerals Technology' ",40
2007 ,"'J2 - Metallurgy' ",5
2007 ,"'J4 - Polymers and Textiles' ",185
2007 ,"'J5 - Materials Technology not otherwise spec' ",310
2007 ,"'J6 - Maritime Technology' ",220
2007 ,"'J7 - Biotechnology' ",135
2007 ,"'J9 - Others in Technology' ",1685
2007 ,"'JJ - Combinations within Technology' ",15
2007 ,"'K1 - Architecture' ",3785
2007 ,"'K2 - Building' ",3910
2007 ,"'K3 - Landscape & Garden Design' ",190
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ",1070
2007 ,"'K9 - Others in Architecture,Build & Plan' ",10
2007 ,"'KK - Combinations within Architecture,Build & Plan' ",330
2007 ,"'L0 - Social Studies: any area of study' ",45
2007 ,"'L1 - Economics' ",5320
2007 ,"'L2 - Politics' ",4170
2007 ,"'L3 - Sociology' ",4220
2007 ,"'L4 - Social Policy' ",1215
2007 ,"'L5 - Social Work' ",9170
2007 ,"'L6 - Anthropology' ",630
2007 ,"'L7 - Human and Social Geography' ",2385
2007 ,"'L9 - Others in Social Studies' ",455
2007 ,"'LL - Combinations within Social Studies' ",2795
2007 ,"'M1 - Law by Area' ",15510
2007 ,"'M2 - Law by Topic' ",1130
2007 ,"'M9 - Others in Law' ",1970
2007 ,"'MM - Combinations within Law' ",465
2007 ,"'N0 - Business & Admin studies: any area' ",15
2007 ,"'N1 - Business studies' ",10660
2007 ,"'N2 - Management studies' ",9815
2007 ,"'N3 - Finance' ",1275
2007 ,"'N4 - Accounting' ",5530
2007 ,"'N5 - Marketing' ",3505
2007 ,"'N6 - Human Resource Management' ",675
2007 ,"'N7 - Office Skills' ",15
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ",7620
2007 ,"'N9 - Others in Business & Admin Studies' ",485
2007 ,"'NN - Combinations within Business & Admin Studies' ",10135
2007 ,"'P1 - Information Services' ",115
2007 ,"'P2 - Publicity studies' ",400
2007 ,"'P3 - Media studies' ",4915
2007 ,"'P4 - Publishing' ",75
2007 ,"'P5 - Journalism' ",2145
2007 ,"'P9 - Others in Mass Comms & Documentation' ",700
2007 ,"'PP - Combinations within Mass Comms & Documentation' ",1130
2007 ,"'Q1 - Linguistics' ",375
2007 ,"'Q2 - Comparative Literary studies' ",115
2007 ,"'Q3 - English studies' ",8380
2007 ,"'Q4 - Ancient Language studies' ",10
2007 ,"'Q5 - Celtic studies' ",135
2007 ,"'Q6 - Latin studies' ",5
2007 ,"'Q7 - Classical Greek studies' ",5
2007 ,"'Q8 - Classical studies' ",865
2007 ,"'Q9 - Others in Linguistics,Classics & related' ",95
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ",870
2007 ,"'R0 - European Langs,Lit & related: any area' ",100
2007 ,"'R1 - French studies' ",620
2007 ,"'R2 - German studies' ",245
2007 ,"'R3 - Italian studies' ",80
2007 ,"'R4 - Spanish studies' ",310
2007 ,"'R6 - Scandinavian studies' ",15
2007 ,"'R7 - Russian and East European studies' ",75
2007 ,"'R9 - Others in European Langs,Lit and related' ",830
2007 ,"'RR - Combinations within European Langs,Lit and related' ",1760
