"Statistic:   Number of Acceptances"
"Variables:   SIMD Quintile 2012 , Cycle Year"
"Coverage:   Applied before June deadline, Scottish domiciled 18 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_046_05.pdf"
 
Cycle Year,SIMD Quintile 2012,Number of Acceptances,
2006 ,"'SIMD Quintile 1' ",1005
2006 ,"'SIMD Quintile 2' ",1635
2006 ,"'SIMD Quintile 3' ",2485
2006 ,"'SIMD Quintile 4' ",3495
2006 ,"'SIMD Quintile 5' ",5285
2006 ,"'Not assigned' ",85
2007 ,"'SIMD Quintile 1' ",1015
2007 ,"'SIMD Quintile 2' ",1570
2007 ,"'SIMD Quintile 3' ",2435
2007 ,"'SIMD Quintile 4' ",3445
2007 ,"'SIMD Quintile 5' ",4990
2007 ,"'Not assigned' ",65
2008 ,"'SIMD Quintile 1' ",925
2008 ,"'SIMD Quintile 2' ",1590
2008 ,"'SIMD Quintile 3' ",2410
2008 ,"'SIMD Quintile 4' ",3540
2008 ,"'SIMD Quintile 5' ",5235
2008 ,"'Not assigned' ",285
2009 ,"'SIMD Quintile 1' ",1050
2009 ,"'SIMD Quintile 2' ",1735
2009 ,"'SIMD Quintile 3' ",2580
2009 ,"'SIMD Quintile 4' ",3720
2009 ,"'SIMD Quintile 5' ",5415
2009 ,"'Not assigned' ",60
2010 ,"'SIMD Quintile 1' ",1115
2010 ,"'SIMD Quintile 2' ",1855
2010 ,"'SIMD Quintile 3' ",2770
2010 ,"'SIMD Quintile 4' ",3775
2010 ,"'SIMD Quintile 5' ",5315
2010 ,"'Not assigned' ",45
2011 ,"'SIMD Quintile 1' ",1065
2011 ,"'SIMD Quintile 2' ",1700
2011 ,"'SIMD Quintile 3' ",2540
2011 ,"'SIMD Quintile 4' ",3565
2011 ,"'SIMD Quintile 5' ",5140
2011 ,"'Not assigned' ",45
2012 ,"'SIMD Quintile 1' ",1140
2012 ,"'SIMD Quintile 2' ",1670
2012 ,"'SIMD Quintile 3' ",2565
2012 ,"'SIMD Quintile 4' ",3585
2012 ,"'SIMD Quintile 5' ",5105
2012 ,"'Not assigned' ",45
2013 ,"'SIMD Quintile 1' ",1210
2013 ,"'SIMD Quintile 2' ",1795
2013 ,"'SIMD Quintile 3' ",2565
2013 ,"'SIMD Quintile 4' ",3495
2013 ,"'SIMD Quintile 5' ",5040
2013 ,"'Not assigned' ",30
2014 ,"'SIMD Quintile 1' ",1325
2014 ,"'SIMD Quintile 2' ",1855
2014 ,"'SIMD Quintile 3' ",2620
2014 ,"'SIMD Quintile 4' ",3530
2014 ,"'SIMD Quintile 5' ",4895
2014 ,"'Not assigned' ",15
2015 ,"'SIMD Quintile 1' ",1215
2015 ,"'SIMD Quintile 2' ",1900
2015 ,"'SIMD Quintile 3' ",2660
2015 ,"'SIMD Quintile 4' ",3570
2015 ,"'SIMD Quintile 5' ",4940
2015 ,"'Not assigned' ",35
2016 ,"'SIMD Quintile 1' ",1320
2016 ,"'SIMD Quintile 2' ",1925
2016 ,"'SIMD Quintile 3' ",2615
2016 ,"'SIMD Quintile 4' ",3590
2016 ,"'SIMD Quintile 5' ",4975
2016 ,"'Not assigned' ",60
