"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Cycle Year"
"Coverage:   Accepted through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_001_02.pdf"
 
Cycle Year,Provider Name,Number of Acceptances,
2006 ,"'A20 The University of Aberdeen' ",2170
2006 ,"'A30 Abertay University' ",840
2006 ,"'A40 Aberystwyth University' ",1870
2006 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ",85
2006 ,"'A50 American InterContinental University - London' ",10
2006 ,"'A60 Anglia Ruskin University' ",1855
2006 ,"'A70 Askham Bryan College' ",30
2006 ,"'A80 Aston University, Birmingham' ",1830
2006 ,"'B06 Bangor University' ",1830
2006 ,"'B11 Barking and Dagenham College' ",25
2006 ,"'B15 Basingstoke College of Technology' ",10
2006 ,"'B16 University of Bath' ",2480
2006 ,"'B20 Bath Spa University' ",1485
2006 ,"'B26 Bell College' ",350
2006 ,"'B32 The University of Birmingham' ",4850
2006 ,"'B35 University College Birmingham' ",690
2006 ,"'B37 Bishop Burton College' ",140
2006 ,"'B38 Bishop Grosseteste University' ",370
2006 ,"'B40 Blackburn College' ",205
2006 ,"'B41 Blackpool and The Fylde College' ",335
2006 ,"'B44 University of Bolton' ",585
2006 ,"'B50 Bournemouth University' ",3095
2006 ,"'B53 The Arts Institute at Bournemouth' ",630
2006 ,"'B56 The University of Bradford' ",1850
2006 ,"'B60 Bradford College' ",385
2006 ,"'B70 Bridgwater College' ",30
2006 ,"'B72 University of Brighton' ",3680
2006 ,"'B74 Brighton and Sussex Medical School' ",125
2006 ,"'B77 Bristol, City of Bristol College' ",170
2006 ,"'B78 University of Bristol' ",3590
2006 ,"'B79 Bristol Filton College' ",30
2006 ,"'B80 Bristol, University of the West of England (UWE)' ",4740
2006 ,"'B81 British College of Osteopathic Medicine' ",50
2006 ,"'B82 University of London Institute in Paris (University of London)' ",40
2006 ,"'B84 Brunel University London' ",2690
2006 ,"'B87 British School of Osteopathy' ",80
2006 ,"'B88 Brockenhurst College' ",5
2006 ,"'B89 Broxtowe College, Nottingham' ",5
2006 ,"'B90 The University of Buckingham' ",40
2006 ,"'B94 Buckinghamshire New University' ",1125
2006 ,"'C05 University of Cambridge' ",3315
2006 ,"'C10 Canterbury Christ Church University' ",1725
2006 ,"'C13 Capel Manor College' ",5
2006 ,"'C15 Cardiff University' ",4580
2006 ,"'C20 Cardiff Metropolitan University' ",1910
2006 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ",105
2006 ,"'C25 Birmingham City University (formerly University of Central England in Birmingham)' ",2525
2006 ,"'C30 University of Central Lancashire (UCLan)' ",3740
2006 ,"'C35 The Royal Central School of Speech and Drama, University of London' ",180
2006 ,"'C55 University of Chester' ",2180
2006 ,"'C56 Chesterfield College' ",50
2006 ,"'C57 Chichester College' ",45
2006 ,"'C58 University of Chichester' ",930
2006 ,"'C60 City, University of London' ",1760
2006 ,"'C62 City College, Birmingham' ",5
2006 ,"'C65 City and Islington College' ",15
2006 ,"'C66 The Manchester College (Formerly City College Manchester)' ",185
2006 ,"'C69 City of Sunderland College' ",35
2006 ,"'C71 Cleveland College of Art and Design' ",155
2006 ,"'C72 Cliff College' ",20
2006 ,"'C75 University Centre Colchester at Colchester Institute' ",215
2006 ,"'C78 Cornwall College' ",210
2006 ,"'C80 Courtauld Institute of Art (University of London)' ",60
2006 ,"'C85 Coventry University' ",2885
2006 ,"'C88 Craven College' ",5
2006 ,"'C92 University Centre, Croydon (Croydon College)' ",50
2006 ,"'C95 Cumbria Institute of the Arts' ",305
