"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Age Band , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_013_01.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ",120
2007 ,"'Group A Medicine and Dentistry' ","'18' ",5395
2007 ,"'Group A Medicine and Dentistry' ","'19' ",1325
2007 ,"'Group A Medicine and Dentistry' ","'20' ",260
2007 ,"'Group A Medicine and Dentistry' ","'21 and over' ",1965
2007 ,"'Group B Subjects allied to Medicine' ","'17 and under' ",260
2007 ,"'Group B Subjects allied to Medicine' ","'18' ",11235
2007 ,"'Group B Subjects allied to Medicine' ","'19' ",4260
2007 ,"'Group B Subjects allied to Medicine' ","'20' ",1630
2007 ,"'Group B Subjects allied to Medicine' ","'21 and over' ",9825
2007 ,"'Group C Biological Sciences' ","'17 and under' ",370
2007 ,"'Group C Biological Sciences' ","'18' ",19235
2007 ,"'Group C Biological Sciences' ","'19' ",5720
2007 ,"'Group C Biological Sciences' ","'20' ",1970
2007 ,"'Group C Biological Sciences' ","'21 and over' ",4895
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ",65
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ",2050
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ",665
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ",320
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ",1230
2007 ,"'Group F Physical Sciences' ","'17 and under' ",235
2007 ,"'Group F Physical Sciences' ","'18' ",10565
2007 ,"'Group F Physical Sciences' ","'19' ",2205
2007 ,"'Group F Physical Sciences' ","'20' ",690
2007 ,"'Group F Physical Sciences' ","'21 and over' ",1780
2007 ,"'Group G Mathematical Sciences' ","'17 and under' ",130
2007 ,"'Group G Mathematical Sciences' ","'18' ",4125
2007 ,"'Group G Mathematical Sciences' ","'19' ",880
2007 ,"'Group G Mathematical Sciences' ","'20' ",275
2007 ,"'Group G Mathematical Sciences' ","'21 and over' ",420
2007 ,"'Group H Engineering' ","'17 and under' ",590
2007 ,"'Group H Engineering' ","'18' ",9940
2007 ,"'Group H Engineering' ","'19' ",3695
2007 ,"'Group H Engineering' ","'20' ",2000
2007 ,"'Group H Engineering' ","'21 and over' ",4875
2007 ,"'Group I Computer Sciences' ","'17 and under' ",180
2007 ,"'Group I Computer Sciences' ","'18' ",7105
2007 ,"'Group I Computer Sciences' ","'19' ",3400
2007 ,"'Group I Computer Sciences' ","'20' ",1910
2007 ,"'Group I Computer Sciences' ","'21 and over' ",4690
2007 ,"'Group J Technologies' ","'17 and under' ",25
2007 ,"'Group J Technologies' ","'18' ",975
2007 ,"'Group J Technologies' ","'19' ",540
2007 ,"'Group J Technologies' ","'20' ",280
2007 ,"'Group J Technologies' ","'21 and over' ",775
2007 ,"'Group K Architecture, Building and Planning' ","'17 and under' ",150
2007 ,"'Group K Architecture, Building and Planning' ","'18' ",4575
2007 ,"'Group K Architecture, Building and Planning' ","'19' ",1800
2007 ,"'Group K Architecture, Building and Planning' ","'20' ",725
2007 ,"'Group K Architecture, Building and Planning' ","'21 and over' ",2050
2007 ,"'Group L Social Studies' ","'17 and under' ",340
2007 ,"'Group L Social Studies' ","'18' ",13425
2007 ,"'Group L Social Studies' ","'19' ",5180
2007 ,"'Group L Social Studies' ","'20' ",1980
2007 ,"'Group L Social Studies' ","'21 and over' ",9485
2007 ,"'Group M Law' ","'17 and under' ",355
2007 ,"'Group M Law' ","'18' ",10785
2007 ,"'Group M Law' ","'19' ",3110
2007 ,"'Group M Law' ","'20' ",1155
2007 ,"'Group M Law' ","'21 and over' ",3670
2007 ,"'Group N Business and Admin studies' ","'17 and under' ",740
2007 ,"'Group N Business and Admin studies' ","'18' ",22525
2007 ,"'Group N Business and Admin studies' ","'19' ",10555
2007 ,"'Group N Business and Admin studies' ","'20' ",4915
2007 ,"'Group N Business and Admin studies' ","'21 and over' ",10995
2007 ,"'Group P Mass Communication and Documentation' ","'17 and under' ",75
2007 ,"'Group P Mass Communication and Documentation' ","'18' ",4950
2007 ,"'Group P Mass Communication and Documentation' ","'19' ",2060
2007 ,"'Group P Mass Communication and Documentation' ","'20' ",865
2007 ,"'Group P Mass Communication and Documentation' ","'21 and over' ",1530
2007 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ",130
2007 ,"'Group Q Linguistics, Classics and related' ","'18' ",6950
