"Statistic:   Number of Applications"
"Variables:   Subject Group (Summary Level) , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_022_03.pdf"
 
Cycle Year,Subject Group (Summary Level) , Ethnic Group (Summary Level),Number of Applications,
2007 ,"'Group A Medicine and Dentistry' ","'Asian' ",18450
2007 ,"'Group A Medicine and Dentistry' ","'Black' ",3660
2007 ,"'Group A Medicine and Dentistry' ","'Mixed' ",2565
2007 ,"'Group A Medicine and Dentistry' ","'White' ",40410
2007 ,"'Group A Medicine and Dentistry' ","'Other' ",1875
2007 ,"'Group A Medicine and Dentistry' ","'Unknown' ",1300
2007 ,"'Group B Subjects allied to Medicine' ","'Asian' ",27805
2007 ,"'Group B Subjects allied to Medicine' ","'Black' ",16470
2007 ,"'Group B Subjects allied to Medicine' ","'Mixed' ",3785
2007 ,"'Group B Subjects allied to Medicine' ","'White' ",112265
2007 ,"'Group B Subjects allied to Medicine' ","'Other' ",2535
2007 ,"'Group B Subjects allied to Medicine' ","'Unknown' ",2020
2007 ,"'Group C Biological Sciences' ","'Asian' ",12000
2007 ,"'Group C Biological Sciences' ","'Black' ",7775
2007 ,"'Group C Biological Sciences' ","'Mixed' ",5410
2007 ,"'Group C Biological Sciences' ","'White' ",140945
2007 ,"'Group C Biological Sciences' ","'Other' ",1625
2007 ,"'Group C Biological Sciences' ","'Unknown' ",1850
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Asian' ",150
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Black' ",100
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ",250
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ",15535
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other' ",50
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Unknown' ",160
2007 ,"'Group F Physical Sciences' ","'Asian' ",4305
2007 ,"'Group F Physical Sciences' ","'Black' ",1355
2007 ,"'Group F Physical Sciences' ","'Mixed' ",1900
2007 ,"'Group F Physical Sciences' ","'White' ",68670
2007 ,"'Group F Physical Sciences' ","'Other' ",430
2007 ,"'Group F Physical Sciences' ","'Unknown' ",1045
2007 ,"'Group G Mathematical Sciences' ","'Asian' ",4015
2007 ,"'Group G Mathematical Sciences' ","'Black' ",620
2007 ,"'Group G Mathematical Sciences' ","'Mixed' ",705
2007 ,"'Group G Mathematical Sciences' ","'White' ",22820
2007 ,"'Group G Mathematical Sciences' ","'Other' ",260
2007 ,"'Group G Mathematical Sciences' ","'Unknown' ",460
2007 ,"'Group H Engineering' ","'Asian' ",9780
2007 ,"'Group H Engineering' ","'Black' ",6060
2007 ,"'Group H Engineering' ","'Mixed' ",2265
2007 ,"'Group H Engineering' ","'White' ",55570
2007 ,"'Group H Engineering' ","'Other' ",1125
2007 ,"'Group H Engineering' ","'Unknown' ",1330
2007 ,"'Group I Computer Sciences' ","'Asian' ",12305
2007 ,"'Group I Computer Sciences' ","'Black' ",6255
2007 ,"'Group I Computer Sciences' ","'Mixed' ",2060
2007 ,"'Group I Computer Sciences' ","'White' ",44705
2007 ,"'Group I Computer Sciences' ","'Other' ",1205
2007 ,"'Group I Computer Sciences' ","'Unknown' ",950
2007 ,"'Group J Technologies' ","'Asian' ",440
2007 ,"'Group J Technologies' ","'Black' ",370
2007 ,"'Group J Technologies' ","'Mixed' ",285
2007 ,"'Group J Technologies' ","'White' ",7765
2007 ,"'Group J Technologies' ","'Other' ",65
2007 ,"'Group J Technologies' ","'Unknown' ",165
2007 ,"'Group K Architecture, Building and Planning' ","'Asian' ",4205
2007 ,"'Group K Architecture, Building and Planning' ","'Black' ",1790
2007 ,"'Group K Architecture, Building and Planning' ","'Mixed' ",1035
2007 ,"'Group K Architecture, Building and Planning' ","'White' ",32760
2007 ,"'Group K Architecture, Building and Planning' ","'Other' ",495
2007 ,"'Group K Architecture, Building and Planning' ","'Unknown' ",515
2007 ,"'Group L Social Studies' ","'Asian' ",15375
2007 ,"'Group L Social Studies' ","'Black' ",18860
2007 ,"'Group L Social Studies' ","'Mixed' ",5550
2007 ,"'Group L Social Studies' ","'White' ",114880
2007 ,"'Group L Social Studies' ","'Other' ",1635
2007 ,"'Group L Social Studies' ","'Unknown' ",2525
2007 ,"'Group M Law' ","'Asian' ",16360
2007 ,"'Group M Law' ","'Black' ",7390
2007 ,"'Group M Law' ","'Mixed' ",3230
2007 ,"'Group M Law' ","'White' ",59900
2007 ,"'Group M Law' ","'Other' ",1550
2007 ,"'Group M Law' ","'Unknown' ",1265
2007 ,"'Group N Business and Admin studies' ","'Asian' ",37915
2007 ,"'Group N Business and Admin studies' ","'Black' ",18980
2007 ,"'Group N Business and Admin studies' ","'Mixed' ",6190
2007 ,"'Group N Business and Admin studies' ","'White' ",139825
2007 ,"'Group N Business and Admin studies' ","'Other' ",3410
2007 ,"'Group N Business and Admin studies' ","'Unknown' ",2795
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ",2425
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ",2760
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ",1705
2007 ,"'Group P Mass Communication and Documentation' ","'White' ",37310
2007 ,"'Group P Mass Communication and Documentation' ","'Other' ",465
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ",530
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ",2695
2007 ,"'Group Q Linguistics, Classics and related' ","'Black' ",1035
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ",2070
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ",57320
2007 ,"'Group Q Linguistics, Classics and related' ","'Other' ",545
2007 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ",935
2007 ,"'Group R European Languages, Literature and related' ","'Asian' ",455
2007 ,"'Group R European Languages, Literature and related' ","'Black' ",335
2007 ,"'Group R European Languages, Literature and related' ","'Mixed' ",785
2007 ,"'Group R European Languages, Literature and related' ","'White' ",20215
2007 ,"'Group R European Languages, Literature and related' ","'Other' ",205
2007 ,"'Group R European Languages, Literature and related' ","'Unknown' ",345
2007 ,"'Group T Non-European Languages, Literature and related' ","'Asian' ",375
2007 ,"'Group T Non-European Languages, Literature and related' ","'Black' ",120
2007 ,"'Group T Non-European Languages, Literature and related' ","'Mixed' ",405
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ",6830
2007 ,"'Group T Non-European Languages, Literature and related' ","'Other' ",110
2007 ,"'Group T Non-European Languages, Literature and related' ","'Unknown' ",155
2007 ,"'Group V History and Philosophical studies' ","'Asian' ",1885
2007 ,"'Group V History and Philosophical studies' ","'Black' ",885
2007 ,"'Group V History and Philosophical studies' ","'Mixed' ",2130
2007 ,"'Group V History and Philosophical studies' ","'White' ",68080
2007 ,"'Group V History and Philosophical studies' ","'Other' ",415
2007 ,"'Group V History and Philosophical studies' ","'Unknown' ",1205
2007 ,"'Group W Creative Arts and Design' ","'Asian' ",7925
2007 ,"'Group W Creative Arts and Design' ","'Black' ",8070
2007 ,"'Group W Creative Arts and Design' ","'Mixed' ",7870
2007 ,"'Group W Creative Arts and Design' ","'White' ",180990
2007 ,"'Group W Creative Arts and Design' ","'Other' ",2060
2007 ,"'Group W Creative Arts and Design' ","'Unknown' ",2840
2007 ,"'Group X Education' ","'Asian' ",3835
2007 ,"'Group X Education' ","'Black' ",1810
2007 ,"'Group X Education' ","'Mixed' ",1140
2007 ,"'Group X Education' ","'White' ",62125
2007 ,"'Group X Education' ","'Other' ",355
2007 ,"'Group X Education' ","'Unknown' ",465
2007 ,"'Y Combined arts' ","'Asian' ",2825
2007 ,"'Y Combined arts' ","'Black' ",2370
2007 ,"'Y Combined arts' ","'Mixed' ",2770
2007 ,"'Y Combined arts' ","'White' ",66410
2007 ,"'Y Combined arts' ","'Other' ",675
2007 ,"'Y Combined arts' ","'Unknown' ",1190
2007 ,"'Y Combined sciences' ","'Asian' ",4120
2007 ,"'Y Combined sciences' ","'Black' ",2265
2007 ,"'Y Combined sciences' ","'Mixed' ",1115
2007 ,"'Y Combined sciences' ","'White' ",28930
2007 ,"'Y Combined sciences' ","'Other' ",445
2007 ,"'Y Combined sciences' ","'Unknown' ",540
2007 ,"'Y Combined social sciences' ","'Asian' ",6145
2007 ,"'Y Combined social sciences' ","'Black' ",3035
2007 ,"'Y Combined social sciences' ","'Mixed' ",1050
2007 ,"'Y Combined social sciences' ","'White' ",20450
2007 ,"'Y Combined social sciences' ","'Other' ",480
2007 ,"'Y Combined social sciences' ","'Unknown' ",490
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ",10415
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ",6055
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ",3150
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ",85290
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ",1015
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ",1235
2007 ,"'Y Social Sciences combined with Arts' ","'Asian' ",3825
2007 ,"'Y Social Sciences combined with Arts' ","'Black' ",2955
2007 ,"'Y Social Sciences combined with Arts' ","'Mixed' ",2610
