"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_014_01.pdf"
 
Cycle Year,Subject Group (Summary Level) , Sex,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'Men' ",3930
2007 ,"'Group A Medicine and Dentistry' ","'Women' ",5130
2007 ,"'Group B Subjects allied to Medicine' ","'Men' ",6375
2007 ,"'Group B Subjects allied to Medicine' ","'Women' ",20840
2007 ,"'Group C Biological Sciences' ","'Men' ",12695
2007 ,"'Group C Biological Sciences' ","'Women' ",19495
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Men' ",1340
2007 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Women' ",2985
2007 ,"'Group F Physical Sciences' ","'Men' ",9205
2007 ,"'Group F Physical Sciences' ","'Women' ",6270
2007 ,"'Group G Mathematical Sciences' ","'Men' ",3485
2007 ,"'Group G Mathematical Sciences' ","'Women' ",2345
2007 ,"'Group H Engineering' ","'Men' ",18530
2007 ,"'Group H Engineering' ","'Women' ",2570
2007 ,"'Group I Computer Sciences' ","'Men' ",14700
2007 ,"'Group I Computer Sciences' ","'Women' ",2580
2007 ,"'Group J Technologies' ","'Men' ",2050
2007 ,"'Group J Technologies' ","'Women' ",545
2007 ,"'Group K Architecture, Building and Planning' ","'Men' ",6595
2007 ,"'Group K Architecture, Building and Planning' ","'Women' ",2705
2007 ,"'Group L Social Studies' ","'Men' ",11445
2007 ,"'Group L Social Studies' ","'Women' ",18965
2007 ,"'Group M Law' ","'Men' ",7260
2007 ,"'Group M Law' ","'Women' ",11815
2007 ,"'Group N Business and Admin studies' ","'Men' ",25800
2007 ,"'Group N Business and Admin studies' ","'Women' ",23935
2007 ,"'Group P Mass Communication and Documentation' ","'Men' ",4285
2007 ,"'Group P Mass Communication and Documentation' ","'Women' ",5195
2007 ,"'Group Q Linguistics, Classics and related' ","'Men' ",2995
2007 ,"'Group Q Linguistics, Classics and related' ","'Women' ",7860
2007 ,"'Group R European Languages, Literature and related' ","'Men' ",1160
2007 ,"'Group R European Languages, Literature and related' ","'Women' ",2875
2007 ,"'Group T Non-European Languages, Literature and related' ","'Men' ",655
2007 ,"'Group T Non-European Languages, Literature and related' ","'Women' ",1045
2007 ,"'Group V History and Philosophical studies' ","'Men' ",6400
2007 ,"'Group V History and Philosophical studies' ","'Women' ",6615
2007 ,"'Group W Creative Arts and Design' ","'Men' ",18020
2007 ,"'Group W Creative Arts and Design' ","'Women' ",27870
2007 ,"'Group X Education' ","'Men' ",1570
2007 ,"'Group X Education' ","'Women' ",11465
2007 ,"'Y Combined arts' ","'Men' ",4610
2007 ,"'Y Combined arts' ","'Women' ",10085
2007 ,"'Y Combined sciences' ","'Men' ",4595
2007 ,"'Y Combined sciences' ","'Women' ",3835
2007 ,"'Y Combined social sciences' ","'Men' ",3020
2007 ,"'Y Combined social sciences' ","'Women' ",3425
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Men' ",11550
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Women' ",11545
2007 ,"'Y Social Sciences combined with Arts' ","'Men' ",4920
2007 ,"'Y Social Sciences combined with Arts' ","'Women' ",8295
2007 ,"'Z General, other combined and unknown' ","'Men' ",2500
2007 ,"'Z General, other combined and unknown' ","'Women' ",3450
2008 ,"'Group A Medicine and Dentistry' ","'Men' ",4030
2008 ,"'Group A Medicine and Dentistry' ","'Women' ",5230
2008 ,"'Group B Subjects allied to Medicine' ","'Men' ",8205
2008 ,"'Group B Subjects allied to Medicine' ","'Women' ",34865
2008 ,"'Group C Biological Sciences' ","'Men' ",13860
2008 ,"'Group C Biological Sciences' ","'Women' ",20420
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Men' ",1470
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Women' ",3335
